"id_biblio","date_biblio","id_redacteur","auteurs","titre","journal","annee","volume","supplement","numero","prem_page","dern_page","autre_media","abstract","lien_ressource_web","full_text_disponible","doublon_vu"
7262,2005-07-19,"HM","Cantani A. Micera M.","Significant decrease of IgE antibodies after a three-year controlled study of specific immunotherapy to pollen allergens in children with allergic asthma","Eur Rev Med Pharmacol Sci",2005,"9",,,"103","111"," ","
BACKGROUND: Specific immunotherapy (SIT) in children being not an optional treatment should be administered as soon as possible, also in children aged 2-3 years, due to the very early asthma and rhinitis onset, contrarily to opponents continuing to stre",,FAUX,VRAI
7263,2005-07-19,"HM","Roberts S.","Challenging times for food allergy tests","Arch Dis Child",2005,"90",,,"564","566"," ",," ",FAUX,FAUX
7264,2005-07-29,"HM","Yon-Kahn J.","Repliement des protéines: études in vitro","Med Sci (Paris)",2005,"21",,,"601","607"," ",," ",VRAI,FAUX
7265,2005-07-29,"HM","Simonson T.","Le ""problème du repliement"": peut-on prédire la structure des protéines ?","Med Sci (Paris)",2005,"21",,,"609","612"," ",," ",VRAI,FAUX
7266,2005-07-29,"HM","Betton JM. Chaffotte A.","Repliement et production de protéines recombinantes","Med Sci (Paris)",2005,"21",,,"613","617"," ",," ",FAUX,FAUX
7267,2005-07-29,"HM","Arrigo AP.","Chaperons moléculaires et repliement des protéines. L'exemple de certaines protéines de choc thermique","Med Sci (Paris)",2005,"21",,,"619","625"," ",," ",FAUX,FAUX
7268,2005-07-30,"HM","Walsh BJ. Hill Dj. Macoun P. Cairns D. Howden MEH.","Detection of four distinct groups of hen egg allergens binding IgE in the sera of children with egg allergy","Allergol Immunopathol (Madr)",2005,"33",,,"183","191"," ","
Background: There appears to be a lack of agreement in the literature on the allergenicity of hen egg proteins. This may be partly due to the use of impure proteins in some cases. Egg yolk proteins have also been largely ignored in such studies. We ther","16045855",VRAI,FAUX
7269,2005-07-30,"HM","Weissenbacher S. Bacon T. Targett D. Behrendt H. Ring J. Darsow U.","Atopy patch test--reproducibility and elicitation of itch in different application sites","Acta Derm Venereol",2005,"85",,,"147","151"," ","
We evaluated the reproducibility of atopy patch test reactions and the quality and quantity of itch in 16 patients with atopic eczema and a history of a positive atopy patch test reaction, comparing three different application sites. The allergen was re","15823910",FAUX,FAUX
7270,2005-07-30,"HM","Brecker L. Wicklein D. Moll H. Fuchs EC. Becker WM. Petersen A.","Structural and immunological properties of arabinogalactan polysaccharides from pollen of timothy grass (Phleum pratense L.)","Carbohydr Res",2005,"340",,,"657","663"," ","
Extracts from pollen of timothy grass (Phleum pratense L.) contain up to 20% arabinogalactan proteins (AGPs). Separation of the AGP polysaccharide moieties by tryptic digestion, size exclusion chromatography (GPC), and reverse phase HPLC yielded arabino"," ",VRAI,FAUX
7271,2005-07-30,"HM","Weber RW.","Honeybees","Ann Allergy Asthma Immunol",2005,"95",,"1","A6",," ",," ",VRAI,FAUX
7272,2005-08-02,"HM","Randolph GJ. Angeli V. Swartz MA.","Dendritic-cell trafficking to lymph nodes through lymphatic vessels","Nat Rev Immunol",2005,"5",,,"617","628"," ",," ",VRAI,FAUX
7273,2005-08-08,"HM","Carr WW. Martin B. Howard RS. Cox L. Borish L","Comparison of test devices for skin prick testing","J Allergy Clin Immunol",2005,"116",,,"341","346"," ",," ",VRAI,FAUX
7274,2005-08-08,"HM","Arbes Jr SJ. Gergen PJ. Elliott L. Zeldin DC","Prevalences of positive skin test responses to 10 common allergens in the US population: Results from the Third National Health and Nutrition Examination Survey","J Allergy Clin Immunol",2005,"116",,,"377","383"," ",," ",VRAI,FAUX
7275,2005-08-08,"HM","Platts-Mills JA. Custis NJ. Woodfolk JA. Platts-Mills TAE","Airborne endotoxin in homes with domestic animals: Implications for cat-specific tolerance","J Allergy Clin Immunol",2005,"116",,,"384","389"," ",," ",VRAI,FAUX
7276,2005-08-08,"HM","Batista R. Nunes B. Carmo M. Cardoso C. José HS. de Almeida AB. Manique A. Bento L. Ricardo CP. Oliveira MM","Lack of detectable allergenicity of transgenic maize and soya samples","J Allergy Clin Immunol",2005,"116",,,"403","410"," ",," ",VRAI,FAUX
7277,2005-08-08,"HM","Reisinger J. Horak F. Pauli G. van Hage M. Cromwell O. König F. Valenta R. Niederberger V","Allergen-specific nasal IgG antibodies induced by vaccination with genetically modified allergens are associated with reduced nasal allergen sensitivity","J Allergy Clin Immunol",2005,"116",,,"347","354"," ",," ",VRAI,FAUX
7278,2005-08-08,"HM","Takagi K. Teshima R. Sawada J.","Determination of Human Linear IgE Epitopes of Japanese Cedar Allergen Cry j 1","Biol Pharm Bull",2005,"28",,,"1496","1499"," ","
Cry j 1 is one of the major allergens in Japanese cedar pollen. We attempt high throughput analysis and comprehensive identification of the linear IgE epitopes of Cry j 1. A series of overlapping synthetic Cry j 1 peptides chemically spotted on cellulos",,VRAI,FAUX
7279,2005-08-08,"HM","Chang H. Kim. NH.. Park. MJ.. Lim. SK.. Kim. SC.. Kin. JY.. Kim. JA.. Oh. HY.. Lee. CH.. Huh. K.. Jeong. TC.. Nam. DH.","The 5-enolpyruvylshikimate-3-phosphate Synthase of Glyphosate-tolerant Soybean Expressed in Escherichia Coli Shows No Severe Allergenicity","Mol Cell",2003,"15",,,"20","26"," ",," ",FAUX,FAUX
7280,2005-08-08,"HM","Rydel T. Williams. J.. Krieger. E.. Moshiri. F.. Stallings. W.. Brown. S.. Pershing. J.. Purcell. J.. Alibhai. M.","The Crystal Structure, Mutagenesis, and Activity Studies Reveal that Patatin is a Lipid Acyl Hydrolase with a Ser-Asp Catalytic Dyad","Biochemistry",2003,"42",,,"6696","6708"," ",," ",FAUX,FAUX
7281,2005-08-08,"HM","Martinez Alonso J. Callejo Melgosa A. Fuentes Gonzalo MJ. Martin Garcia C.","Angioedema induced by inhalation of vapours from cooked white bean in a child","Allergol Immunopathol (Madr)",2005,"33",,,"228","230"," ","
Background: There are few references of allergic reaction to beans in childhood. We report the case of a seven years old boy who suffered from angioedema associated to inhalation of vapours from cooked white bean. Methods: skin prick tests (SPT) were pe"," ",VRAI,FAUX
7282,2005-08-08,"HM","Schirmer T. Hoffimann-Sommergruber K. Susani M. Breiteneder H. Markovic-Housley Z.","Crystal Structure of the Major Celery Allergen Api g 1: Molecular Analysis of Cross-reactivity","J Mol Biol",2005,"351",,,"1101","1109"," ","351(5):1101-9
Many patients who have been sensitised to pollen, display allergic symptoms after ingestion of certain plant food such as fresh fruit, vegetables and nuts. The cause is the cross-reactivity between structurally very similar major plant alle",,FAUX,FAUX
7283,2005-08-08,"HM","Kondo Y. Kakami M. Koyama H. Yasuda T. Nakajima Y. Kawamura M. Okuda R. Tsuge I. Urisu A.","IgE Cross-reactivity between Fish Roe (Salmon, Herring and Pollock) and Chicken Egg in Patients Anaphylactic to Salmon Roe","Allergol Int",2005,"54",,,"317","323"," ","
Salmon roe (SR) anaphylaxis has often been reported and salmon roe-containing foods are designated as 'recommended for allergic labeling'; however, there have been no reports about its allergenicity, including its cross-reactivity. Because its cross-rea"," ",VRAI,FAUX
7284,2005-08-08,"HM","Norris JM. Barriga K. Hoffenberg EJ. Taki I. Miao D. Haas JE. Emery LM. Sokol RJ. Erlich HA. Eisenbarth GS. Rewers M.","Risk of celiac disease autoimmunity and timing of gluten introduction in the diet of infants at increased risk of disease","JAMA",2005,"293",,,"2343","2351"," ","
A study reported that timing of introduction of gluten into the infant diet is associated with the appearance of CDA in children at increased risk for the disease. Findings adjusted for HLA-DR3 status indicated that children exposed to gluten-containing"," ",FAUX,FAUX
7285,2005-08-08,"HM","Riaz T. Li KB. Tang F. Krishnan A.","CMDWave: Conserved motifs detection using wavelets","In Silico Biol",2005,"5",,,,," ",,,VRAI,FAUX
7286,2005-08-08,"HM","ILSI.","Nutritional and Safety Assessments of Foods and Feeds Nutritionally Improved through Biotechnology. Prepared by a task force of the ILSI International Food Biotechnology Committee",,2004,,,,,,"in “Comprehensive Reviews in Food Science and Food Safety.” April 2004. Pp. 35-104","Available at: http://www.ift.org/pdfs/crfsfs/crfsfsv3n2p0035-0104ms20040106.pdf",,VRAI,FAUX
7287,2005-08-08,"HM","Wu G. Truksa M. Datla N. Vrinten P. Bauer J. Zank T. Cirpus P. Heinz E. Qiu X.","Stepwise engineering to produce high yields of very long-chain polyunsaturated fatty acids in plants","Nat Biotechnol",2004,"23",,,"1013","1017"," ","
Very long chain polyunsaturated fatty acids (VLCPUFAs) such as arachidonic acid (AA), eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA) are valuable commodities that provide important human health benefits1, 2, 3, 4, 5. We report the transgenic",,VRAI,FAUX
7288,2005-08-15,"HM","Mothes N. Horak F. Valenta R.","Transition from a Botanical to a Molecular Classification in Tree Pollen Allergy: Implications for Diagnosis and Therapy","Int Arch Allergy Immunol",2004,"135",,,"357","373"," ",," ",VRAI,FAUX
7289,2005-08-15,"HM","Kurup VP. Sussman GL. Yeang HY. Elms N. Breiteneder H. Arif SAM. Kelly KJ. Bansal NK. Fink JN.","Specific IgE Response to Purified Recombinant Allergens in Latex Allergy","Clin Mol Allergy",2005,"3",,,"11",," ",,"16092966",VRAI,FAUX
7290,2005-08-15,"HM","Carrozzi L. Viegi G.","Allergy and cancer: a biological and epidemiological rebus","Allergy",2005,"60",,,"1095","1097"," ",,"16076291",VRAI,FAUX
7291,2005-08-15,"HM","Allakhverdi Z. Bouguermouh S. Rubio M. Delespesse G.","Adjuvant activity of pollen grains","Allergy",2005,"60",,,"1157","1164"," ",,,VRAI,FAUX
7292,2005-08-15,"HM","Pénard-Morand C. Raherison C. Kopferschmitt C. Caillaud D. Lavaud F. Charpin D. Bousquet J. Annesi-Maesano I.","Prevalence of food allergy and its relationship to asthma and allergic rhinitis in schoolchildren","Allergy",2005,"60",,,"1165","1171"," ",,,VRAI,FAUX
7293,2005-08-15,"HM","Johansson SGO. Nopp A. Hage M. Olofsson N. Lundahl J. Wehlin L. Söderström L. Stiller V. Öman H.","Passive IgE-sensitization by blood transfusion","Allergy",2005,"60",,,"1192","1199"," ",,,VRAI,FAUX
7294,2005-08-15,"HM","Bayrou O. Pecquet C. Flahault A. Artigou C. Abuaf N. Leynadier F.","Head and Neck Atopic Dermatitis and Malassezia-furfur-Specific IgE Antibodies","Dermatology",2005,"211",,,"107","113"," ","
Background: Atopic dermatitis of the head and neck (HNAD) has been recognized as a separate entity. Malassezia furfur, a lipophilic yeast, is considered to be a pathogenic allergen in this form of atopic dermatitis. Objective: The purpose of this study ",,FAUX,FAUX
7295,2005-08-15,"HM","Leone P. Menu-Bouaouiche L. Peumans WJ. Payan F. Barre A. Roussel A. Van Damme EJ. Rougé P.","Resolution of the structure of the allergenic and antifungal banana fruit thaumatin-like protein at 1.7-A","Biochimie",2006,"88",,,"45","52"," ","
The structure of a thaumatin-like protein from banana (Musa acuminata) fruit, an allergen with antifungal properties, was solved at 1.7-A-resolution, by X-ray crystallography. Though the banana protein exhibits a very similar overall fold as thaumatin i"," ",VRAI,FAUX
7296,2005-08-15,"HM","Sohn MH. Lee SY. Lee KE. Kim KE.","Comparison of VIDAS Stallertest and Pharmacia CAP Assays for Detection of Specific IgE Antibodies in Allergic Children","Ann Clin Lab Sci",2005,"35",,,"318","322"," ","
In vitro determination of specific IgE antibodies in serum is the most frequently used method, besides the skin test, for diagnosing allergies. Standardized and reproducible assays of specific IgE antibodies contribute to the quality of diagnosis and tr"," ",FAUX,FAUX
7297,2005-08-15,"HM","Lindstedt M. Schiott A. Bengtsson A. Larsson K. Korsgren M. Greiff L. Borrebaeck CA.","Genomic and functional delineation of dendritic cells and memory T cells derived from grass pollen-allergic patients and healthy individuals","Int Immunol",2005,"17",,,"401","409"," ","
Dendritic cells (DCIs) possess a potent ability to modulate and activate specific T-cell responses to allergens, which play a pivotal role in allergic inflammation by secreting cytokines and other mediators. However, the molecular mechanisms by which al"," ",FAUX,FAUX
7298,2005-08-15,"HM","Aichberger KJ. Mittermann I. Reininger R. Seiberler S. Swoboda I. Spitzauer S. Kopp T. Stingl G. Sperr WR. Valent P. Repa A. Bohle B. Kraft D. Valenta R.","Hom s 4, an IgE-Reactive Autoantigen Belonging to a New Subfamily of Calcium-Binding Proteins, Can Induce Th Cell Type 1-Mediated Autoreactivity","J Immunol",2005,"175",,,"1286","1294"," ","
Skin inflammation in atopic dermatitis starts with Th2 and IgE-mediated responses against exogenous allergens and, for unknown reasons, resembles features of a Th1-driven reaction in the chronic stages. We report the characterization of a human protein,",,FAUX,FAUX
7299,2005-08-28,"HM","Goetz DW. Whisman BA. Goetz AD.","Cross-reactivity among edible nuts: double immunodiffusion, crossed immunoelectrophoresis, and human specific igE serologic surveys","Ann Allergy Asthma Immunol",2005,"95",,,"45","52"," ","
BACKGROUND: As many as one third of all food allergen anaphylactic events are related to tree nut ingestion. Although concurrent allergen sensitivity to tree nuts is common, cross-reactivity among nut antigens is less well defined. OBJECTIVE: To survey "," ",VRAI,FAUX
7300,2005-08-28,"HM","Gangur V. Kelly C. Navuluri L.","Sesame allergy: a growing food allergy of global proportions ?","Ann Allergy Asthma Immunol",2005,"95",,,"4","11"," ","
OBJECTIVE: To present an up-to-date synopsis on the global prevalence, natural history, nature of allergens, and immune mechanisms of sesame allergy. DATA SOURCES: We performed a literature search using the PubMed database. We obtained information on re"," ",VRAI,FAUX
7301,2005-08-28,"HM","McCann MC. Liu K. Trujillo WA. Dobert RC.","Glyphosate-tolerant soybeans remain compositionally equivalent to conventional soybeans (Glycine max L.) during three years of field testing","J Agric Food Chem",2005,"53",,,"5331","5335"," ","
Previous studies have shown that the composition of glyphosate-tolerant soybeans (GTS) and selected processed fractions was substantially equivalent to that of conventional soybeans over a wide range of analytes. This study was designed to determine if "," ",VRAI,FAUX
7302,2005-08-28,"HM","Fernandez-Moya V. Martinez-Force E. Garces R.","Oils from improved high stearic acid sunflower seeds","J Agric Food Chem",2005,"53",,,"5326","5330"," ","
Seed oils from new recombinant high-stearic sunflower lines (Helianthus annuus L.) have been characterized. These new lines were generated by crossing high stearic acid lines between themselves or by crossing them with standard and high-oleic sunflower "," ",FAUX,FAUX
7303,2005-08-28,"HM","Lee MF. Hwang GY. Chen YH. Lin HC. Wu CH.","Molecular cloning of Indian jujube (Zizyphus mauritiana) allergen Ziz m 1 with sequence similarity to plant class III chitinases","Mol Immunol",2006,"43",,,"1144","1151"," ","
Indian jujube (Zizyphus mauritiana) is a sweet fruit that is abundantly cultivated in Taiwan. We have previously identified 42 and 30kDa allergens that are cross-reactive with latex allergen from crude Indian jujube extract. This study aimed to clone th",,VRAI,FAUX
7304,2005-08-28,"HM","Kao SH. Su SN. Huang SW. Tsai JJ. Chow LP.","Sub-proteome analysis of novel IgE-binding proteins from Bermuda grass pollen","Proteomics",2005,"5",,,"3805","3813"," ","
Bermuda grass (Cynodon dactylon) pollen (BGP) is one of the most common causes of airway allergic disease, and has been shown to contain over 12 allergenic proteins on 1-D immunoglobulin E (IgE) immunoblots. However, only a few allergens have been ident"," ",FAUX,FAUX
